Date,Bullish,Neutral,Bearish,Total,Bullish 8-week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average +St. Dev.,Bullish Average -St. Dev.,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
8-26-10,0.2074,0.2979,0.4947,1,0.3168,-0.287,0.375,0.476,0.274,1060.25,1055.38,1055.33
9-2-10,0.308,0.27,0.4221,1,0.3292,-0.114,0.375,0.476,0.274,1086.55,1080.39,1080.29
9-9-10,0.4387,0.2451,0.3161,1,0.3348,0.123,0.375,0.476,0.274,1103.26,1092.36,1091.84
9-16-10,0.5089,0.2485,0.2426,1,0.3582,0.266,0.375,0.476,0.274,1123.89,1118.9,1125.07
9-23-10,0.4497,0.2963,0.254,1,0.3644,0.196,0.375,0.476,0.274,1132.97,1123.46,1134.24
9-30-10,0.4253,0.2586,0.3161,1,0.3796,0.109,0.375,0.476,0.274,1157.16,1145.97,1144.73
10-7-10,0.4903,0.2323,0.2774,1,0.3912,0.213,0.375,0.476,0.274,1163.87,1156.5,1159.97
10-14-10,0.471,0.2609,0.2681,1,0.4124,0.203,0.375,0.476,0.274,1177.95,1174.04,1178.1
10-21-10,0.4962,0.2519,0.2519,1,0.4485,0.244,0.375,0.476,0.274,1188.52,1179.82,1178.17
10-28-10,0.5123,0.2716,0.216,1,0.4741,0.296,0.375,0.476,0.274,1189.53,1184.47,1182.45
11-4-10,0.4823,0.2199,0.2979,1,0.4795,0.184,0.375,0.476,0.274,1213.05,1198.34,1197.96
11-11-10,0.5756,0.1395,0.2849,1,0.4878,0.291,0.375,0.476,0.274,1227.08,1220.29,1225.85
11-18-10,0.4,0.275,0.325,1,0.4816,0.075,0.375,0.476,0.274,1226.84,1173,1223.25
11-25-10,0.474,0.2792,0.2468,1,0.4877,0.227,0.375,0.476,0.274,1200.29,1198.35,1199.73
12-2-10,0.4966,0.2414,0.2621,1,0.4885,0.235,0.375,0.476,0.274,1207.61,1186.93,1206.07
12-9-10,0.5305,0.2439,0.2256,1,0.4959,0.305,0.375,0.476,0.274,1235.05,1186.6,1228.28
12-16-10,0.5023,0.2262,0.2715,1,0.4967,0.231,0.375,0.476,0.274,1246.72,1240.34,1241.59
12-23-10,0.6328,0.2031,0.164,1,0.5118,0.469,0.375,0.476,0.274,1259.39,1254.94,1258.84
12-30-10,0.5161,0.2834,0.2005,1,0.516,0.316,0.375,0.476,0.274,1262.6,1258.78,1259.78
1-6-11,0.5588,0.2586,0.1825,1,0.5139,0.376,0.375,0.476,0.274,1277.63,1254.19,1276.56
1-13-11,0.5234,0.2422,0.2344,1,0.5293,0.289,0.375,0.476,0.274,1286.87,1275.65,1285.96
1-20-11,0.5075,0.2015,0.291,1,0.5335,0.217,0.375,0.476,0.274,1296.06,1290.16,1295.02
1-27-11,0.4204,0.2367,0.3429,1,0.524,0.078,0.375,0.476,0.274,1299.74,1291.97,1296.63
2-3-11,0.5154,0.2159,0.2687,1,0.5221,0.247,0.375,0.476,0.274,1308.86,1275.1,1304.03
2-10-11,0.494,0.2369,0.2691,1,0.5211,0.225,0.375,0.476,0.274,1324.87,1316.03,1324.57
2-17-11,0.4658,0.2785,0.2557,1,0.5002,0.21,0.375,0.476,0.274,1337.61,1329.51,1336.32
2-24-11,0.3663,0.2723,0.3614,1,0.4815,0.005,0.375,0.476,0.274,1344.07,1338.12,1343.01
3-3-11,0.3679,0.3005,0.3316,1,0.4576,0.036,0.375,0.476,0.274,1332.09,1320.55,1327.22
3-10-11,0.3597,0.3171,0.3232,1,0.4371,0.037,0.375,0.476,0.274,1332.28,1312.59,1321.82
3-17-11,0.2849,0.3139,0.4012,1,0.4093,-0.116,0.375,0.476,0.274,1315.72,1294.21,1304.28
3-24-11,0.3774,0.2727,0.3497,1,0.4039,0.028,0.375,0.476,0.274,1300.58,1292.7,1298.38
3-31-11,0.4181,0.2712,0.3107,1,0.3918,0.107,0.375,0.476,0.274,1331.74,1321.89,1328.26
4-7-11,0.4359,0.2756,0.2885,1,0.3845,0.147,0.375,0.476,0.274,1339.38,1328.89,1335.54
4-14-11,0.4225,0.2676,0.3099,1,0.3791,0.113,0.375,0.476,0.274,1339.46,1309.19,1314.41
4-21-11,0.3216,0.3684,0.3099,1,0.3735,0.012,0.375,0.476,0.274,1332.66,1319.12,1330.36
4-28-11,0.379,0.3145,0.3065,1,0.3749,0.073,0.375,0.476,0.274,1349.55,1336.75,1347.24
5-5-11,0.3546,0.3267,0.3187,1,0.3743,0.036,0.375,0.476,0.274,1370.58,1358.69,1363.61
5-12-11,0.3077,0.3373,0.355,1,0.3771,-0.047,0.375,0.476,0.274,1359.44,1348.34,1357.16
5-19-11,0.2669,0.3202,0.4129,1,0.3633,-0.146,0.375,0.476,0.274,1351.05,1333.36,1348.65
5-26-11,0.2561,0.3297,0.4142,1,0.343,-0.158,0.375,0.476,0.274,1346.82,1336.36,1343.6
6-2-11,0.3018,0.3639,0.3343,1,0.3263,-0.033,0.375,0.476,0.274,1345.2,1314.41,1314.55
6-9-11,0.2442,0.2791,0.4767,1,0.304,-0.233,0.375,0.476,0.274,1312.94,1297.9,1300.16
6-16-11,0.29,0.2825,0.4275,1,0.3,-0.138,0.375,0.476,0.274,1294.54,1279.63,1289
6-23-11,0.3746,0.268,0.3574,1,0.2995,0.017,0.375,0.476,0.274,1298.61,1286.79,1295.52
6-30-11,0.3831,0.3149,0.3019,1,0.3031,0.081,0.375,0.476,0.274,1309.21,1296.85,1307.41
7-7-11,0.4177,0.3354,0.2468,1,0.3168,0.171,0.375,0.476,0.274,1341.01,1334.3,1339.67
7-14-11,0.3931,0.3145,0.2925,1,0.3326,0.101,0.375,0.476,0.274,1356.48,1313.33,1317.72
7-21-11,0.3986,0.2954,0.3061,1,0.3504,0.093,0.375,0.476,0.274,1330.43,1295.92,1325.84
7-28-11,0.3784,0.3074,0.3142,1,0.36,0.064,0.375,0.476,0.274,1347,1303.49,1304.89
8-4-11,0.2716,0.2299,0.4985,1,0.3634,-0.227,0.375,0.476,0.274,1316.32,1234.56,1260.34
8-11-11,0.3343,0.2179,0.4478,1,0.3689,-0.114,0.375,0.476,0.274,1260.23,1101.54,1120.76
8-18-11,0.3556,0.2462,0.3982,1,0.3666,-0.043,0.375,0.476,0.274,1208.47,1121.3,1193.88
8-25-11,0.3644,0.226,0.4096,1,0.3642,-0.045,0.375,0.476,0.274,1190.68,1121.09,1159.27
9-1-11,0.3862,0.2904,0.3234,1,0.3603,0.063,0.375,0.476,0.274,1230.71,1135.91,1218.89
9-8-11,0.3022,0.295,0.4029,1,0.3489,-0.101,0.375,0.476,0.274,1229.29,1140.13,1198.62
9-15-11,0.305,0.2815,0.4135,1,0.3372,-0.109,0.375,0.476,0.274,1204.4,1136.07,1188.68
9-22-11,0.2533,0.2667,0.48,1,0.3216,-0.227,0.375,0.476,0.274,1220.39,1157.44,1166.76
9-29-11,0.3251,0.2068,0.4679,1,0.3283,-0.143,0.375,0.476,0.274,1220.39,1114.22,1151.06
10-6-11,0.3523,0.1904,0.4571,1,0.3305,-0.105,0.375,0.476,0.274,1195.86,1074.77,1144.04
10-13-11,0.3977,0.2386,0.3636,1,0.3358,0.034,0.375,0.476,0.274,1220.25,1074.77,1207.25
10-20-11,0.3598,0.2941,0.346,1,0.3352,0.014,0.375,0.476,0.274,1233.1,1187.3,1209.88
10-27-11,0.43,0.32,0.25,1,0.3407,0.18,0.375,0.476,0.274,1256.55,1191.48,1242
11-3-11,0.4018,0.302,0.2962,1,0.3531,0.106,0.375,0.476,0.274,1292.66,1215.42,1237.9
11-10-11,0.4473,0.307,0.2456,1,0.3709,0.202,0.375,0.476,0.274,1277.55,1215.42,1229.1
11-17-11,0.4193,0.2701,0.3104,1,0.3917,0.109,0.375,0.476,0.274,1277.55,1226.64,1236.91
11-24-11,0.3271,0.2901,0.3827,1,0.3919,-0.056,0.375,0.476,0.274,1259.61,1158.66,1158.67
12-1-11,0.3304,0.2753,0.3942,1,0.3892,-0.064,0.375,0.476,0.274,1247.11,1158.66,1246.96
12-8-11,0.3857,0.2666,0.3476,1,0.3877,0.038,0.375,0.476,0.274,1267.06,1191.8,1261.01
12-15-11,0.4018,0.2616,0.3364,1,0.3929,0.065,0.375,0.476,0.274,1267.06,1209.47,1211.82
12-22-11,0.3373,0.3804,0.2824,1,0.3813,0.055,0.375,0.476,0.274,1249.86,1202.37,1243.72
12-29-11,0.406,0.2857,0.3083,1,0.3819,0.098,0.375,0.476,0.274,1269.37,1202.37,1249.64
1-5-12,0.4888,0.3395,0.1716,1,0.387,0.317,0.375,0.476,0.274,1284.62,1248.64,1277.3
1-12-12,0.4914,0.3368,0.1718,1,0.3961,0.32,0.375,0.476,0.274,1296.82,1265.26,1295.5
1-19-12,0.4723,0.2915,0.2361,1,0.4142,0.236,0.375,0.476,0.274,1308.11,1274.55,1308.04
1-26-12,0.484,0.3269,0.1891,1,0.4334,0.295,0.375,0.476,0.274,1328.3,1290.22,1326.06
2-2-12,0.4381,0.3112,0.2508,1,0.4399,0.187,0.375,0.476,0.274,1333.47,1300.49,1324.09
2-9-12,0.5164,0.2817,0.2019,1,0.4543,0.315,0.375,0.476,0.274,1351,1306.69,1349.96
2-16-12,0.4271,0.3065,0.2663,1,0.4655,0.161,0.375,0.476,0.274,1355.87,1335.92,1343.23
2-23-12,0.4369,0.288,0.2751,1,0.4694,0.162,0.375,0.476,0.274,1367.76,1340.8,1357.66
3-1-12,0.4451,0.2866,0.2683,1,0.4639,0.177,0.375,0.476,0.274,1378.04,1352.28,1365.68
3-8-12,0.4238,0.2862,0.29,1,0.4555,0.134,0.375,0.476,0.274,1378.04,1340.03,1352.63
3-15-12,0.4561,0.272,0.272,1,0.4534,0.184,0.375,0.476,0.274,1399.42,1340.03,1394.28
3-22-12,0.4238,0.298,0.2781,1,0.4459,0.146,0.375,0.476,0.274,1414,1371.92,1402.89
3-29-12,0.4247,0.3205,0.2548,1,0.4442,0.17,0.375,0.476,0.274,1419.15,1386.87,1405.54
4-5-12,0.3817,0.3402,0.278,1,0.4274,0.104,0.375,0.476,0.274,1422.38,1391.56,1398.96
4-12-12,0.2814,0.303,0.4156,1,0.4092,-0.134,0.375,0.476,0.274,1422.38,1357.38,1368.71
4-19-12,0.3118,0.3498,0.3384,1,0.3936,-0.027,0.375,0.476,0.274,1392.76,1357.38,1385.14
4-26-12,0.2764,0.3496,0.374,1,0.3725,-0.098,0.375,0.476,0.274,1392.76,1358.79,1390.69
5-3-12,0.354,0.3613,0.2847,1,0.3637,0.069,0.375,0.476,0.274,1415.32,1366.82,1402.31
5-10-12,0.254,0.3254,0.4206,1,0.3385,-0.167,0.375,0.476,0.274,1415.32,1343.13,1354.58
5-17-12,0.2358,0.3045,0.4597,1,0.315,-0.224,0.375,0.476,0.274,1369.16,1324.79,1324.8
5-24-12,0.3047,0.3086,0.3867,1,0.3,-0.082,0.375,0.476,0.274,1344.94,1291.98,1318.86
5-31-12,0.2802,0.2996,0.4202,1,0.2873,-0.14,0.375,0.476,0.274,1334.93,1295.73,1313.32
6-7-12,0.2745,0.268,0.4575,1,0.2864,-0.183,0.375,0.476,0.274,1334.93,1266.74,1315.13
6-14-12,0.3404,0.3018,0.3579,1,0.29,-0.018,0.375,0.476,0.274,1335.52,1274.16,1314.88
6-21-12,0.3289,0.3123,0.3588,1,0.2966,-0.03,0.375,0.476,0.274,1363.46,1306.62,1355.69
6-28-12,0.2867,0.2696,0.4437,1,0.2881,-0.157,0.375,0.476,0.274,1363.46,1309.27,1331.85
7-5-12,0.3264,0.3403,0.3333,1,0.2972,-0.007,0.375,0.476,0.274,1374.81,1313.29,1374.02
7-12-12,0.3023,0.3505,0.3473,1,0.3055,-0.045,0.375,0.476,0.274,1374.81,1333.25,1341.45
7-19-12,0.2219,0.3602,0.4179,1,0.2951,-0.196,0.375,0.476,0.274,1375.26,1325.41,1372.78
7-26-12,0.2812,0.2875,0.4313,1,0.2953,-0.15,0.375,0.476,0.274,1380.39,1329.24,1337.89
8-2-12,0.3045,0.3463,0.3493,1,0.299,-0.045,0.375,0.476,0.274,1391.74,1329.24,1375.14
8-9-12,0.3647,0.3618,0.2735,1,0.3021,0.091,0.375,0.476,0.274,1407.14,1354.65,1402.22
8-16-12,0.3684,0.3509,0.2807,1,0.307,0.088,0.375,0.476,0.274,1410.03,1394.46,1405.53
8-23-12,0.4196,0.3217,0.2587,1,0.3236,0.161,0.375,0.476,0.274,1426.68,1400.6,1413.49
8-30-12,0.3472,0.3264,0.3264,1,0.3262,0.021,0.375,0.476,0.274,1426.68,1398.04,1410.49
9-6-12,0.3306,0.3388,0.3306,1,0.3298,0,0.375,0.476,0.274,1416.17,1396.56,1403.44
9-13-12,0.3646,0.3056,0.3299,1,0.3476,0.035,0.375,0.476,0.274,1439.15,1396.56,1436.56
9-20-12,0.375,0.2872,0.3378,1,0.3593,0.037,0.375,0.476,0.274,1474.51,1429.13,1461.05
9-27-12,0.361,0.2744,0.3646,1,0.3664,-0.004,0.375,0.476,0.274,1467.07,1430.53,1433.32
10-4-12,0.3386,0.3291,0.3323,1,0.3631,0.006,0.375,0.476,0.274,1463.24,1430.53,1450.99
10-11-12,0.3058,0.3058,0.3885,1,0.3553,-0.083,0.375,0.476,0.274,1470.96,1430.64,1432.56
10-18-12,0.2866,0.2679,0.4455,1,0.3387,-0.159,0.375,0.476,0.274,1462.2,1425.53,1460.91
10-25-12,0.2925,0.2767,0.4308,1,0.3318,-0.138,0.375,0.476,0.274,1464.02,1407.1,1408.75
11-1-12,0.3574,0.2328,0.4098,1,0.3352,-0.052,0.375,0.476,0.274,1457.34,1403.28,1412.16
11-8-12,0.385,0.216,0.3991,1,0.3377,-0.014,0.375,0.476,0.274,1433.38,1388.14,1394.53
11-15-12,0.2882,0.2235,0.4882,1,0.3269,-0.2,0.375,0.476,0.274,1433.38,1352.5,1355.49
11-22-12,0.3582,0.234,0.4078,1,0.3265,-0.05,0.375,0.476,0.274,1391.25,1343.35,1391.03
11-28-12,0.4093,0.2471,0.3436,1,0.3354,0.066,0.375,0.476,0.274,1409.15,1359.88,1409.93
12-6-12,0.4222,0.2317,0.346,1,0.3499,0.076,0.375,0.476,0.274,1416.34,1385.43,1409.28
12-13-12,0.4323,0.2669,0.3008,1,0.3681,0.132,0.375,0.476,0.274,1438.59,1398.23,1428.48
12-20-12,0.464,0.288,0.248,1,0.3896,0.216,0.375,0.476,0.274,1448,1411.88,1435.81
12-27-12,0.444,0.2537,0.3022,1,0.4004,0.142,0.375,0.476,0.274,1443.7,1416.43,1419.83
1-3-13,0.3871,0.2509,0.362,1,0.4007,0.025,0.375,0.476,0.274,1462.43,1398.11,1462.42
1-10-13,0.4645,0.2663,0.2692,1,0.4227,0.195,0.375,0.476,0.274,1467.94,1398.11,1461.02
1-17-13,0.4394,0.2873,0.2732,1,0.4329,0.166,0.375,0.476,0.274,1473.96,1451.64,1472.63
1-24-13,0.5234,0.2339,0.2427,1,0.4471,0.281,0.375,0.476,0.274,1496.13,1463.76,1494.81
1-31-13,0.4804,0.2765,0.243,1,0.4544,0.237,0.375,0.476,0.274,1509.94,1481.16,1501.96
2-7-13,0.4277,0.2767,0.2956,1,0.4538,0.132,0.375,0.476,0.274,1514.96,1495.02,1512.12
2-14-13,0.4225,0.2901,0.2873,1,0.4486,0.135,0.375,0.476,0.274,1524.69,1495.71,1520.33
2-21-13,0.4179,0.2571,0.325,1,0.4454,0.093,0.375,0.476,0.274,1530.94,1511.41,1511.95
2-28-13,0.2839,0.3502,0.3659,1,0.4325,-0.082,0.375,0.476,0.274,1530.94,1485.01,1515.99
3-7-13,0.3106,0.3043,0.3851,1,0.4132,-0.075,0.375,0.476,0.274,1545.25,1485.01,1541.46
3-14-13,0.4542,0.2255,0.3203,1,0.4151,0.134,0.375,0.476,0.274,1556.77,1541.46,1554.52
3-21-13,0.3894,0.2772,0.3333,1,0.3983,0.056,0.375,0.476,0.274,1563.62,1538.57,1558.71
3-28-13,0.384,0.3295,0.2865,1,0.3863,0.097,0.375,0.476,0.274,1564.91,1538.57,1562.85
4-4-13,0.3549,0.3634,0.2817,1,0.3772,0.073,0.375,0.476,0.274,1573.66,1546.22,1553.69
4-11-13,0.1931,0.2621,0.5448,1,0.3485,-0.352,0.375,0.476,0.274,1589.07,1539.5,1587.73
4-18-13,0.2685,0.2493,0.4822,1,0.3298,-0.214,0.375,0.476,0.274,1597.35,1543.69,1552.01
4-25-13,0.2829,0.3289,0.3882,1,0.3297,-0.105,0.375,0.476,0.274,1583,1536.03,1578.79
5-2-13,0.3099,0.331,0.3592,1,0.3296,-0.049,0.375,0.476,0.274,1597.57,1562.5,1582.7
5-9-13,0.4079,0.3177,0.2744,1,0.3238,0.134,0.375,0.476,0.274,1632.78,1581.28,1632.69
5-16-13,0.3849,0.3218,0.2934,1,0.3233,0.091,0.375,0.476,0.274,1661.49,1616.64,1658.78
5-23-13,0.4897,0.2945,0.2158,1,0.3365,0.274,0.375,0.476,0.274,1687.18,1633.75,1655.35
5-30-13,0.3597,0.3439,0.2964,1,0.3371,0.063,0.375,0.476,0.274,1663.52,1636.42,1648.36
6-6-13,0.2947,0.3158,0.3895,1,0.3498,-0.095,0.375,0.476,0.274,1674.21,1607.09,1608.9
6-13-13,0.3297,0.3243,0.3459,1,0.3574,-0.016,0.375,0.476,0.274,1648.69,1598.23,1612.52
6-20-13,0.3745,0.3258,0.2996,1,0.3689,0.075,0.375,0.476,0.274,1654.19,1608.07,1628.93
6-27-13,0.3028,0.3456,0.3517,1,0.368,-0.049,0.375,0.476,0.274,1654.19,1560.33,1603.26
7-4-13,0.4199,0.3416,0.2384,1,0.3695,0.181,0.375,0.476,0.274,1632.07,1592.27,1631.89
7-11-13,0.4894,0.3277,0.183,1,0.3826,0.306,0.375,0.476,0.274,1657.92,1604.57,1652.62
7-18-13,0.4774,0.3101,0.2125,1,0.381,0.265,0.375,0.476,0.274,1684.75,1642.89,1680.91
7-25-13,0.4512,0.3232,0.2256,1,0.3924,0.226,0.375,0.476,0.274,1698.78,1671.84,1685.94
8-1-13,0.3562,0.3938,0.25,1,0.4001,0.106,0.375,0.476,0.274,1698.78,1676.03,1685.73
8-8-13,0.395,0.3386,0.2665,1,0.4083,0.129,0.375,0.476,0.274,1709.67,1682.42,1690.91
8-15-13,0.3451,0.3732,0.2817,1,0.4046,0.063,0.375,0.476,0.274,1705.79,1682.62,1685.39
8-22-13,0.2896,0.2819,0.4286,1,0.403,-0.139,0.375,0.476,0.274,1696.81,1639.43,1642.8
8-29-13,0.3354,0.3571,0.3075,1,0.3924,0.028,0.375,0.476,0.274,1669.51,1627.47,1634.96
9-5-13,0.3553,0.3322,0.3125,1,0.3756,0.043,0.375,0.476,0.274,1655.72,1628.05,1653.08
9-12-13,0.4552,0.299,0.2458,1,0.3729,0.209,0.375,0.476,0.274,1689.13,1633.41,1689.13
9-19-13,0.4511,0.2519,0.297,1,0.3728,0.154,0.375,0.476,0.274,1729.44,1674.32,1725.52
9-26-13,0.3605,0.3333,0.3061,1,0.3734,0.054,0.375,0.476,0.274,1729.86,1691.7,1692.77
10-3-13,0.3784,0.3209,0.3007,1,0.3713,0.078,0.375,0.476,0.274,1725.23,1674.99,1693.87
10-10-13,0.4133,0.2509,0.3358,1,0.3798,0.077,0.375,0.476,0.274,1696.55,1646.47,1656.4
10-17-13,0.4628,0.288,0.2492,1,0.4015,0.214,0.375,0.476,0.274,1721.76,1646.47,1721.54
10-24-13,0.492,0.3323,0.1757,1,0.4211,0.316,0.375,0.476,0.274,1759.33,1695.93,1746.38
10-31-13,0.4497,0.3356,0.2148,1,0.4329,0.235,0.375,0.476,0.274,1775.22,1740.5,1763.31
11-7-13,0.4548,0.3271,0.2181,1,0.4328,0.237,0.375,0.476,0.274,1775.22,1752.7,1770.49
11-14-13,0.392,0.3333,0.2747,1,0.4254,0.117,0.375,0.476,0.274,1782,1746.2,1782
11-21-13,0.3439,0.3613,0.2948,1,0.4234,0.049,0.375,0.476,0.274,1802.33,1760.64,1781.37
11-28-13,0.473,0.2444,0.2825,1,0.4352,0.19,0.375,0.476,0.274,1808.42,1777.23,1807.23
12-5-13,0.4264,0.2981,0.2755,1,0.4368,0.151,0.375,0.476,0.274,1813.55,1779.09,1792.81
12-12-13,0.4127,0.3373,0.25,1,0.4306,0.163,0.375,0.476,0.274,1811.52,1779.09,1782.22
12-19-13,0.4746,0.2746,0.2508,1,0.4284,0.224,0.375,0.476,0.274,1811.08,1767.99,1810.65
12-26-13,0.5506,0.264,0.1854,1,0.441,0.365,0.375,0.476,0.274,1833.32,1767.99,1833.32
1-2-14,0.4309,0.2764,0.2927,1,0.438,0.138,0.375,0.476,0.274,1849.44,1810.25,1848.36
1-9-14,0.4362,0.3138,0.25,1,0.4435,0.186,0.375,0.476,0.274,1849.44,1823.73,1837.49
1-16-14,0.3899,0.3952,0.2149,1,0.4493,0.175,0.375,0.476,0.274,1850.84,1815.52,1848.38
1-23-14,0.3812,0.3812,0.2376,1,0.4378,0.144,0.375,0.476,0.274,1850.84,1815.52,1844.86
1-30-14,0.3218,0.3506,0.3276,1,0.4247,-0.006,0.375,0.476,0.274,1850.84,1815.52,1844.86
2-6-14,0.279,0.357,0.3641,1,0.408,-0.085,0.375,0.476,0.274,1798.77,1737.92,1751.64
2-13-14,0.4015,0.3251,0.2734,1,0.3989,0.128,0.375,0.476,0.274,1826.55,1737.92,1819.26
2-20-14,0.422,0.35,0.228,1,0.3828,0.194,0.375,0.476,0.274,1847.5,1826.99,1828.75
2-27-14,0.3969,0.3918,0.2113,1,0.3786,0.186,0.375,0.476,0.274,1858.71,1824.58,1845.16
3-6-14,0.4051,0.3286,0.2663,1,0.3747,0.139,0.375,0.476,0.274,1876.53,1834.44,1873.81
3-13-14,0.4134,0.3184,0.2682,1,0.3776,0.145,0.375,0.476,0.274,1883.57,1849.23,1868.2
3-20-14,0.3678,0.3707,0.2615,1,0.3759,0.106,0.375,0.476,0.274,1882.35,1839.57,1860.77
3-27-14,0.3116,0.4023,0.2861,1,0.3747,0.025,0.375,0.476,0.274,1883.97,1849.69,1852.56
4-3-14,0.3536,0.3786,0.2679,1,0.384,0.086,0.375,0.476,0.274,1893.17,1842.11,1890.9
4-10-14,0.2848,0.3742,0.3411,1,0.3694,-0.056,0.375,0.476,0.274,1897.28,1837.49,1872.18
4-17-14,0.2722,0.3853,0.3425,1,0.3507,-0.07,0.375,0.476,0.274,1872.53,1814.36,1862.31
4-24-14,0.345,0.3947,0.2602,1,0.3442,0.085,0.375,0.476,0.274,1884.89,1815.8,1875.39
5-1-14,0.2977,0.4078,0.2945,1,0.3308,0.003,0.375,0.476,0.274,1885.2,1850.61,1883.95
5-8-14,0.2834,0.4299,0.2866,1,0.3145,-0.003,0.375,0.476,0.274,1891.33,1859.79,1878.21
5-15-14,0.3312,0.4427,0.2261,1,0.3099,0.105,0.375,0.476,0.274,1902.17,1859.79,1888.53
5-22-14,0.3043,0.4317,0.264,1,0.309,0.04,0.375,0.476,0.274,1902.17,1862.36,1888.03
5-29-14,0.3646,0.4033,0.232,1,0.3104,0.133,0.375,0.476,0.274,1914.46,1868.14,1909.78
6-5-14,0.3951,0.3827,0.2222,1,0.3242,0.173,0.375,0.476,0.274,1928.63,1902.01,1927.88
6-12-14,0.4469,0.3406,0.2125,1,0.346,0.234,0.375,0.476,0.274,1955.55,1918.6,1943.89
6-19-14,0.3517,0.407,0.2413,1,0.3469,0.11,0.375,0.476,0.274,1957.74,1925.78,1956.98
6-26-14,0.3722,0.4169,0.2109,1,0.3562,0.161,0.375,0.476,0.274,1968.17,1933.55,1959.53
7-3-14,0.3851,0.391,0.2239,1,0.3689,0.161,0.375,0.476,0.274,1978.58,1944.69,1974.62
7-10-14,0.3764,0.3371,0.2865,1,0.3745,0.09,0.375,0.476,0.274,1985.59,1958.22,1972.83
7-17-14,0.3236,0.3916,0.2848,1,0.377,0.039,0.375,0.476,0.274,1983.94,1952.86,1981.57
7-24-14,0.2963,0.4043,0.2994,1,0.3684,-0.003,0.375,0.476,0.274,1989.23,1955.59,1987.01
7-31-14,0.3112,0.3776,0.3112,1,0.3579,0,0.375,0.476,0.274,1991.39,1962.42,1970.07
8-7-14,0.3089,0.3089,0.3823,1,0.3407,-0.073,0.375,0.476,0.274,1984.85,1911.45,1920.24
8-14-14,0.3981,0.3323,0.2696,1,0.3465,0.129,0.375,0.476,0.274,1936.34,1904.78,1946.72
8-21-14,0.4611,0.3024,0.2365,1,0.3576,0.225,0.375,0.476,0.274,1988.57,1928.29,1986.51
8-28-14,0.5192,0.2885,0.1923,1,0.3744,0.327,0.375,0.476,0.274,2005.04,1972.73,2000.12
9-4-14,0.4467,0.3136,0.2396,1,0.3831,0.207,0.375,0.476,0.274,2009.28,1990.52,2000.72
9-11-14,0.4038,0.3301,0.266,1,0.3932,0.138,0.375,0.476,0.274,2011.17,1982.99,1995.69
9-18-14,0.4224,0.3478,0.2298,1,0.4089,0.193,0.375,0.476,0.274,2010.74,1978.48,2001.57
9-25-14,0.4184,0.2993,0.2823,1,0.4223,0.136,0.375,0.476,0.274,2019.26,1978.63,1998.3
10-2-14,0.3542,0.3368,0.309,1,0.428,0.045,0.375,0.476,0.274,1999.79,1941.72,1946.16
10-9-14,0.3988,0.2914,0.3098,1,0.4281,0.089,0.375,0.476,0.274,1985.17,1925.25,1968.89
10-16-14,0.4266,0.2364,0.337,1,0.4238,0.09,0.375,0.476,0.274,1970.36,1820.66,1862.49
10-23-14,0.4969,0.2781,0.225,1,0.421,0.272,0.375,0.476,0.274,1949.31,1820.66,1927.11
10-30-14,0.4937,0.2956,0.2107,1,0.4268,0.283,0.375,0.476,0.274,1991.4,1909.38,1982.3
11-6-14,0.5269,0.3226,0.1505,1,0.4422,0.376,0.375,0.476,0.274,2024.46,1964.14,2023.57
11-13-14,0.5793,0.2276,0.1931,1,0.4618,0.386,0.375,0.476,0.274,2041.28,2001.01,2038.25
11-20-14,0.4912,0.2706,0.2382,1,0.4709,0.253,0.375,0.476,0.274,2056.08,2030.44,2048.72
11-27-14,0.5215,0.2706,0.2079,1,0.4919,0.314,0.375,0.476,0.274,2075.76,2040.37,2067.56
12-4-14,0.4268,0.3138,0.2594,1,0.4954,0.167,0.375,0.476,0.274,2076.28,2049.57,2074.33
12-11-14,0.4502,0.3265,0.2234,1,0.4983,0.227,0.375,0.476,0.274,2079.47,2024.26,2026.14
12-18-14,0.3874,0.3439,0.2688,1,0.4846,0.119,0.375,0.476,0.274,2060.6,2002.33,2012.89
12-25-14,0.5094,0.3019,0.1887,1,0.4866,0.321,0.375,0.476,0.274,2093.55,2018.98,2090.57
1-1-15,0.5174,0.2896,0.1931,1,0.4854,0.324,0.375,0.476,0.274,2093.55,2017.34,2020.58
1-8-15,0.4101,0.313,0.277,1,0.4642,0.133,0.375,0.476,0.274,2093.55,1992.44,2025.9
1-15-15,0.4611,0.324,0.215,1,0.4605,0.246,0.375,0.476,0.274,2064.43,1988.44,2011.27
1-22-15,0.3714,0.3206,0.3079,1,0.4417,0.063,0.375,0.476,0.274,2056.93,1988.12,2032.12
1-29-15,0.4417,0.3344,0.2239,1,0.4436,0.218,0.375,0.476,0.274,2064.62,2001.49,2002.16
2-5-15,0.3549,0.3208,0.3242,1,0.4317,0.031,0.375,0.476,0.274,2057.62,1980.9,2050.03
2-12-15,0.4,0.3967,0.2033,1,0.4333,0.197,0.375,0.476,0.274,2073.48,2022.71,2068.53
2-19-15,0.4702,0.351,0.1788,1,0.4284,0.291,0.375,0.476,0.274,2101.3,2041.88,2099.68
2-26-15,0.4537,0.3433,0.203,1,0.4204,0.251,0.375,0.476,0.274,2119.59,2085.44,2113.86
